Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Gaylord Perry , Padres , 1979 , 8.0 , 3 , W , 0.36 , 0.45
Randy Jones , Padres , 1979 , 3.33 , 8 , L , 0.0 , 0.92
Eric Rasmussen , Padres , 1979 , 6.33 , 4 , L , 0.19 , 0.5
Bob Owchinko , Padres , 1979 , 0.67 , 4 , N , 0.0 , 0.72
Gaylord Perry , Padres , 1979 , 8.0 , 2 , N , 0.49 , 0.3
Randy Jones , Padres , 1979 , 7.0 , 1 , W , 0.59 , 0.11
Eric Rasmussen , Padres , 1979 , 3.33 , 4 , L , 0.0 , 0.62
Bob Shirley , Padres , 1979 , 7.0 , 4 , L , 0.25 , 0.5
Gaylord Perry , Padres , 1979 , 9.0 , 2 , W , 0.8 , 0.13
Randy Jones , Padres , 1979 , 5.67 , 1 , W , 0.51 , 0.12
Mickey Lolich , Padres , 1979 , 5.0 , 3 , N , 0.25 , 0.36
Eric Rasmussen , Padres , 1979 , 7.0 , 3 , N , 0.34 , 0.37
Bob Shirley , Padres , 1979 , 6.33 , 4 , N , 0.19 , 0.5
Mickey Lolich , Padres , 1979 , 2.67 , 2 , L , 0.0 , 0.46
Randy Jones , Padres , 1979 , 9.0 , 4 , W , 0.55 , 0.37
Eric Rasmussen , Padres , 1979 , 5.0 , 4 , N , 0.17 , 0.5
Steve Mura , Padres , 1979 , 3.67 , 4 , N , 0.0 , 0.62
Randy Jones , Padres , 1979 , 4.0 , 4 , L , 0.0 , 0.6
Bob Shirley , Padres , 1979 , 0.33 , 5 , L , 0.0 , 0.87
Gaylord Perry , Padres , 1979 , 7.0 , 2 , L , 0.46 , 0.23
Randy Jones , Padres , 1979 , 3.0 , 0 , N , 0.0 , 0.02
Steve Mura , Padres , 1979 , 5.33 , 2 , N , 0.35 , 0.24
Bob Owchinko , Padres , 1979 , 4.67 , 3 , N , 0.0 , 0.5
Gaylord Perry , Padres , 1979 , 6.0 , 4 , W , 0.19 , 0.5
Randy Jones , Padres , 1979 , 6.0 , 1 , W , 0.51 , 0.11
John D'Acquisto , Padres , 1979 , 0.0 , 5 , L , 0.0 , 0.87
Steve Mura , Padres , 1979 , 7.0 , 3 , W , 0.34 , 0.37
Gaylord Perry , Padres , 1979 , 5.0 , 6 , L , 0.08 , 0.7
Bob Owchinko , Padres , 1979 , 3.33 , 5 , L , 0.0 , 0.69
Randy Jones , Padres , 1979 , 6.0 , 3 , N , 0.29 , 0.36
Eric Rasmussen , Padres , 1979 , 8.0 , 2 , L , 0.49 , 0.3
Gaylord Perry , Padres , 1979 , 9.0 , 2 , L , 0.8 , 0.13
Steve Mura , Padres , 1979 , 7.0 , 0 , L , 0.73 , 0.04
Bob Owchinko , Padres , 1979 , 9.0 , 1 , W , 0.89 , 0.05
Randy Jones , Padres , 1979 , 7.0 , 4 , N , 0.25 , 0.5
Eric Rasmussen , Padres , 1979 , 3.67 , 7 , L , 0.0 , 0.83
Gaylord Perry , Padres , 1979 , 7.0 , 1 , N , 0.59 , 0.11
Steve Mura , Padres , 1979 , 2.67 , 5 , L , 0.0 , 0.74
Bob Owchinko , Padres , 1979 , 7.0 , 1 , N , 0.59 , 0.11
Randy Jones , Padres , 1979 , 9.0 , 2 , N , 0.8 , 0.13
Gaylord Perry , Padres , 1979 , 7.0 , 1 , L , 0.59 , 0.11
Mickey Lolich , Padres , 1979 , 6.0 , 1 , N , 0.51 , 0.11
