Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Mike Scott , Astros , 1987 , 7.0 , 3 , W , 0.34 , 0.37
Bob Knepper , Astros , 1987 , 4.0 , 4 , N , 0.0 , 0.6
Nolan Ryan , Astros , 1987 , 7.0 , 3 , W , 0.34 , 0.37
Danny Darwin , Astros , 1987 , 7.33 , 1 , W , 0.59 , 0.11
Mike Scott , Astros , 1987 , 7.0 , 1 , N , 0.59 , 0.11
Bob Knepper , Astros , 1987 , 7.33 , 0 , W , 0.73 , 0.04
Nolan Ryan , Astros , 1987 , 6.0 , 3 , L , 0.29 , 0.36
Danny Darwin , Astros , 1987 , 8.0 , 2 , N , 0.49 , 0.3
Mike Scott , Astros , 1987 , 9.0 , 0 , W , 0.96 , 0.01
Bob Knepper , Astros , 1987 , 4.0 , 5 , L , 0.0 , 0.73
Nolan Ryan , Astros , 1987 , 4.67 , 1 , L , 0.0 , 0.3
Mike Scott , Astros , 1987 , 7.0 , 3 , W , 0.34 , 0.37
Danny Darwin , Astros , 1987 , 6.0 , 4 , L , 0.19 , 0.5
Bob Knepper , Astros , 1987 , 6.0 , 5 , N , 0.13 , 0.61
Jim Deshaies , Astros , 1987 , 7.0 , 0 , W , 0.73 , 0.04
Danny Darwin , Astros , 1987 , 6.67 , 2 , N , 0.53 , 0.18
Mike Scott , Astros , 1987 , 8.0 , 1 , N , 0.64 , 0.15
Nolan Ryan , Astros , 1987 , 8.0 , 0 , N , 0.76 , 0.04
Bob Knepper , Astros , 1987 , 5.0 , 5 , L , 0.1 , 0.62
Jim Deshaies , Astros , 1987 , 7.0 , 1 , W , 0.59 , 0.11
Mike Scott , Astros , 1987 , 6.0 , 2 , L , 0.4 , 0.23
Nolan Ryan , Astros , 1987 , 6.67 , 1 , W , 0.62 , 0.09
Jim Deshaies , Astros , 1987 , 5.33 , 6 , L , 0.08 , 0.7
Mike Scott , Astros , 1987 , 5.0 , 4 , L , 0.17 , 0.5
Danny Darwin , Astros , 1987 , 7.0 , 1 , W , 0.59 , 0.11
Nolan Ryan , Astros , 1987 , 6.0 , 2 , N , 0.4 , 0.23
Mike Scott , Astros , 1987 , 9.0 , 0 , W , 0.96 , 0.01
Jim Deshaies , Astros , 1987 , 6.0 , 3 , L , 0.29 , 0.36
Danny Darwin , Astros , 1987 , 5.0 , 5 , L , 0.1 , 0.62
Nolan Ryan , Astros , 1987 , 7.0 , 2 , N , 0.46 , 0.23
Bob Knepper , Astros , 1987 , 6.0 , 2 , W , 0.4 , 0.23
Mike Scott , Astros , 1987 , 7.0 , 1 , N , 0.59 , 0.11
Jim Deshaies , Astros , 1987 , 6.0 , 4 , N , 0.19 , 0.5
Danny Darwin , Astros , 1987 , 6.0 , 3 , L , 0.29 , 0.36
Nolan Ryan , Astros , 1987 , 6.0 , 2 , L , 0.4 , 0.23
Bob Knepper , Astros , 1987 , 4.0 , 6 , L , 0.0 , 0.79
Mike Scott , Astros , 1987 , 9.0 , 1 , W , 0.89 , 0.05
Jim Deshaies , Astros , 1987 , 4.0 , 2 , N , 0.0 , 0.38
Danny Darwin , Astros , 1987 , 6.0 , 5 , L , 0.13 , 0.61
Nolan Ryan , Astros , 1987 , 6.67 , 3 , L , 0.36 , 0.33
Bob Knepper , Astros , 1987 , 3.0 , 4 , L , 0.0 , 0.62
Mike Scott , Astros , 1987 , 1.33 , 5 , L , 0.0 , 0.72
Jim Deshaies , Astros , 1987 , 9.0 , 2 , W , 0.8 , 0.13
Danny Darwin , Astros , 1987 , 6.0 , 3 , N , 0.29 , 0.36
Nolan Ryan , Astros , 1987 , 6.0 , 2 , N , 0.4 , 0.23
Mike Scott , Astros , 1987 , 5.0 , 1 , N , 0.47 , 0.13
Bob Knepper , Astros , 1987 , 7.0 , 3 , L , 0.34 , 0.37
Jim Deshaies , Astros , 1987 , 5.33 , 4 , W , 0.17 , 0.5
Danny Darwin , Astros , 1987 , 7.0 , 2 , N , 0.46 , 0.23
