Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Yordano Ventura , Royals , 2015 , 6.0 , 1 , W , 0.51 , 0.11
Daniel Duffy , Royals , 2015 , 5.0 , 5 , N , 0.1 , 0.62
Edinson Volquez , Royals , 2015 , 8.0 , 1 , W , 0.64 , 0.15
Jason Vargas , Royals , 2015 , 6.0 , 2 , W , 0.4 , 0.23
Jeremy Guthrie , Royals , 2015 , 7.0 , 4 , W , 0.25 , 0.5
Yordano Ventura , Royals , 2015 , 5.67 , 2 , W , 0.42 , 0.19
Daniel Duffy , Royals , 2015 , 6.33 , 3 , W , 0.29 , 0.36
Edinson Volquez , Royals , 2015 , 7.67 , 3 , L , 0.46 , 0.32
Jason Vargas , Royals , 2015 , 3.0 , 4 , L , 0.0 , 0.62
Jeremy Guthrie , Royals , 2015 , 6.0 , 4 , N , 0.19 , 0.5
Yordano Ventura , Royals , 2015 , 3.33 , 5 , L , 0.0 , 0.69
Daniel Duffy , Royals , 2015 , 5.0 , 2 , N , 0.35 , 0.24
Edinson Volquez , Royals , 2015 , 7.0 , 1 , W , 0.59 , 0.11
Jason Vargas , Royals , 2015 , 5.67 , 5 , N , 0.13 , 0.61
Jeremy Guthrie , Royals , 2015 , 5.0 , 3 , L , 0.25 , 0.36
Yordano Ventura , Royals , 2015 , 7.0 , 2 , N , 0.46 , 0.23
Daniel Duffy , Royals , 2015 , 5.33 , 0 , N , 0.59 , 0.05
Edinson Volquez , Royals , 2015 , 5.67 , 1 , L , 0.51 , 0.12
Jason Vargas , Royals , 2015 , 5.0 , 2 , W , 0.35 , 0.24
Jeremy Guthrie , Royals , 2015 , 5.0 , 4 , N , 0.17 , 0.5
Yordano Ventura , Royals , 2015 , 5.33 , 5 , L , 0.1 , 0.62
Daniel Duffy , Royals , 2015 , 7.0 , 1 , W , 0.59 , 0.11
Chris Young , Royals , 2015 , 5.0 , 0 , W , 0.59 , 0.05
Edinson Volquez , Royals , 2015 , 6.0 , 2 , L , 0.4 , 0.23
Jeremy Guthrie , Royals , 2015 , 6.0 , 6 , L , 0.08 , 0.74
Jason Vargas , Royals , 2015 , 6.0 , 2 , W , 0.4 , 0.23
Daniel Duffy , Royals , 2015 , 1.0 , 4 , L , 0.0 , 0.73
Edinson Volquez , Royals , 2015 , 3.0 , 3 , N , 0.0 , 0.47
Yordano Ventura , Royals , 2015 , 6.0 , 4 , N , 0.19 , 0.5
Jeremy Guthrie , Royals , 2015 , 7.33 , 2 , W , 0.46 , 0.23
Chris Young , Royals , 2015 , 6.0 , 0 , N , 0.66 , 0.04
Daniel Duffy , Royals , 2015 , 3.67 , 6 , L , 0.0 , 0.81
Edinson Volquez , Royals , 2015 , 5.0 , 4 , N , 0.17 , 0.5
