Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Dennis Leonard , Royals , 1979 , 6.0 , 0 , W , 0.66 , 0.04
Larry Gura , Royals , 1979 , 7.67 , 3 , W , 0.46 , 0.32
Paul Splittorff , Royals , 1979 , 9.0 , 1 , W , 0.89 , 0.05
Rich Gale , Royals , 1979 , 6.67 , 3 , L , 0.36 , 0.33
Larry Gura , Royals , 1979 , 7.33 , 3 , N , 0.34 , 0.37
Paul Splittorff , Royals , 1979 , 5.0 , 4 , L , 0.17 , 0.5
Dennis Leonard , Royals , 1979 , 7.0 , 5 , L , 0.18 , 0.64
Rich Gale , Royals , 1979 , 3.0 , 6 , N , 0.0 , 0.77
Larry Gura , Royals , 1979 , 6.33 , 5 , L , 0.13 , 0.61
Paul Splittorff , Royals , 1979 , 6.33 , 5 , L , 0.13 , 0.61
Dennis Leonard , Royals , 1979 , 7.0 , 6 , L , 0.15 , 0.69
Larry Gura , Royals , 1979 , 4.0 , 5 , L , 0.0 , 0.73
Rich Gale , Royals , 1979 , 7.0 , 6 , L , 0.15 , 0.69
Paul Splittorff , Royals , 1979 , 7.67 , 0 , W , 0.83 , 0.03
Dennis Leonard , Royals , 1979 , 9.0 , 0 , W , 0.96 , 0.01
Larry Gura , Royals , 1979 , 7.0 , 5 , N , 0.18 , 0.64
Rich Gale , Royals , 1979 , 8.0 , 4 , N , 0.25 , 0.58
Paul Splittorff , Royals , 1979 , 5.0 , 5 , W , 0.1 , 0.62
Dennis Leonard , Royals , 1979 , 9.0 , 2 , W , 0.8 , 0.13
Larry Gura , Royals , 1979 , 6.0 , 3 , L , 0.29 , 0.36
Rich Gale , Royals , 1979 , 2.33 , 4 , N , 0.0 , 0.59
Paul Splittorff , Royals , 1979 , 5.0 , 0 , W , 0.59 , 0.05
Dennis Leonard , Royals , 1979 , 9.0 , 3 , L , 0.7 , 0.23
Larry Gura , Royals , 1979 , 5.67 , 3 , N , 0.29 , 0.35
Rich Gale , Royals , 1979 , 7.0 , 0 , W , 0.73 , 0.04
Steve Busby , Royals , 1979 , 8.33 , 2 , N , 0.49 , 0.3
Dennis Leonard , Royals , 1979 , 4.33 , 6 , N , 0.0 , 0.79
Larry Gura , Royals , 1979 , 4.67 , 7 , L , 0.0 , 0.82
Rich Gale , Royals , 1979 , 6.67 , 0 , W , 0.74 , 0.04
Paul Splittorff , Royals , 1979 , 7.33 , 4 , L , 0.25 , 0.5
Steve Busby , Royals , 1979 , 8.0 , 5 , L , 0.2 , 0.67
Marty Pattin , Royals , 1979 , 7.67 , 2 , W , 0.56 , 0.17
Eduardo Rodriguez , Royals , 1979 , 9.0 , 5 , W , 0.47 , 0.49
Rich Gale , Royals , 1979 , 9.0 , 0 , W , 0.96 , 0.01
Paul Splittorff , Royals , 1979 , 7.33 , 4 , W , 0.25 , 0.5
Larry Gura , Royals , 1979 , 7.33 , 4 , L , 0.25 , 0.5
Steve Busby , Royals , 1979 , 9.0 , 3 , W , 0.7 , 0.23
Dennis Leonard , Royals , 1979 , 6.0 , 4 , L , 0.19 , 0.5
Marty Pattin , Royals , 1979 , 6.33 , 4 , N , 0.19 , 0.5
Paul Splittorff , Royals , 1979 , 9.0 , 1 , W , 0.89 , 0.05
Rich Gale , Royals , 1979 , 2.67 , 5 , L , 0.0 , 0.74
Steve Busby , Royals , 1979 , 1.67 , 4 , N , 0.0 , 0.67
Dennis Leonard , Royals , 1979 , 9.0 , 4 , W , 0.55 , 0.37
Paul Splittorff , Royals , 1979 , 8.67 , 2 , W , 0.68 , 0.18
Rich Gale , Royals , 1979 , 6.0 , 2 , W , 0.4 , 0.23
Steve Busby , Royals , 1979 , 9.0 , 1 , W , 0.89 , 0.05
Marty Pattin , Royals , 1979 , 8.33 , 4 , N , 0.25 , 0.58
Paul Splittorff , Royals , 1979 , 3.67 , 5 , L , 0.0 , 0.69
Rich Gale , Royals , 1979 , 8.0 , 1 , W , 0.64 , 0.15
Larry Gura , Royals , 1979 , 6.0 , 3 , N , 0.29 , 0.36
Paul Splittorff , Royals , 1979 , 9.0 , 3 , W , 0.7 , 0.23
Marty Pattin , Royals , 1979 , 9.0 , 1 , W , 0.89 , 0.05
Rich Gale , Royals , 1979 , 5.67 , 8 , L , 0.01 , 0.91
Larry Gura , Royals , 1979 , 9.0 , 0 , W , 0.96 , 0.01
Paul Splittorff , Royals , 1979 , 8.0 , 3 , L , 0.36 , 0.45
Steve Busby , Royals , 1979 , 5.0 , 1 , N , 0.47 , 0.13
Rich Gale , Royals , 1979 , 6.33 , 5 , N , 0.13 , 0.61
Larry Gura , Royals , 1979 , 6.67 , 6 , N , 0.09 , 0.74
Steve Mingori , Royals , 1979 , 6.0 , 4 , L , 0.19 , 0.5
Steve Busby , Royals , 1979 , 9.33 , 2 , L , 0.8 , 0.13
Rich Gale , Royals , 1979 , 9.0 , 5 , N , 0.47 , 0.49
Larry Gura , Royals , 1979 , 3.0 , 5 , L , 0.0 , 0.69
Paul Splittorff , Royals , 1979 , 2.67 , 6 , N , 0.0 , 0.8
Steve Busby , Royals , 1979 , 8.0 , 3 , L , 0.36 , 0.45
Rich Gale , Royals , 1979 , 8.0 , 4 , L , 0.25 , 0.58
Larry Gura , Royals , 1979 , 8.33 , 2 , W , 0.49 , 0.3
Dennis Leonard , Royals , 1979 , 4.67 , 3 , N , 0.0 , 0.5
Paul Splittorff , Royals , 1979 , 9.0 , 2 , W , 0.8 , 0.13
Steve Busby , Royals , 1979 , 3.0 , 4 , L , 0.0 , 0.62
Rich Gale , Royals , 1979 , 7.67 , 4 , W , 0.32 , 0.44
Larry Gura , Royals , 1979 , 6.33 , 4 , W , 0.19 , 0.5
Dennis Leonard , Royals , 1979 , 9.0 , 2 , W , 0.8 , 0.13
Paul Splittorff , Royals , 1979 , 2.67 , 4 , N , 0.0 , 0.65
Steve Busby , Royals , 1979 , 8.0 , 2 , W , 0.49 , 0.3
Larry Gura , Royals , 1979 , 7.0 , 3 , N , 0.34 , 0.37
Dennis Leonard , Royals , 1979 , 9.0 , 3 , N , 0.7 , 0.23
Rich Gale , Royals , 1979 , 5.0 , 6 , L , 0.08 , 0.7
Paul Splittorff , Royals , 1979 , 7.0 , 6 , L , 0.15 , 0.69
Steve Busby , Royals , 1979 , 2.67 , 4 , L , 0.0 , 0.65
Dennis Leonard , Royals , 1979 , 8.0 , 4 , N , 0.25 , 0.58
Rich Gale , Royals , 1979 , 6.0 , 1 , N , 0.51 , 0.11
Paul Splittorff , Royals , 1979 , 9.0 , 1 , L , 0.89 , 0.05
Larry Gura , Royals , 1979 , 7.67 , 3 , N , 0.46 , 0.32
Marty Pattin , Royals , 1979 , 1.67 , 4 , L , 0.0 , 0.67
Dennis Leonard , Royals , 1979 , 6.33 , 7 , L , 0.07 , 0.81
Rich Gale , Royals , 1979 , 4.67 , 3 , L , 0.0 , 0.5
Paul Splittorff , Royals , 1979 , 5.67 , 1 , L , 0.51 , 0.12
Larry Gura , Royals , 1979 , 2.33 , 5 , L , 0.0 , 0.75
Dennis Leonard , Royals , 1979 , 6.67 , 6 , L , 0.09 , 0.74
Rich Gale , Royals , 1979 , 1.67 , 6 , L , 0.0 , 0.76
Paul Splittorff , Royals , 1979 , 9.0 , 3 , W , 0.7 , 0.23
Dennis Leonard , Royals , 1979 , 9.0 , 1 , L , 0.89 , 0.05
Rich Gale , Royals , 1979 , 8.0 , 1 , W , 0.64 , 0.15
Paul Splittorff , Royals , 1979 , 6.33 , 4 , L , 0.19 , 0.5
Larry Gura , Royals , 1979 , 4.67 , 5 , N , 0.0 , 0.66
Dennis Leonard , Royals , 1979 , 8.0 , 4 , W , 0.25 , 0.58
Rich Gale , Royals , 1979 , 3.0 , 6 , N , 0.0 , 0.77
Paul Splittorff , Royals , 1979 , 7.0 , 2 , L , 0.46 , 0.23
Larry Gura , Royals , 1979 , 9.0 , 1 , W , 0.89 , 0.05
Dennis Leonard , Royals , 1979 , 2.0 , 5 , L , 0.0 , 0.75
Rich Gale , Royals , 1979 , 7.33 , 3 , W , 0.34 , 0.37
Paul Splittorff , Royals , 1979 , 7.67 , 2 , L , 0.56 , 0.17
Larry Gura , Royals , 1979 , 9.0 , 0 , W , 0.96 , 0.01
Dennis Leonard , Royals , 1979 , 1.33 , 5 , N , 0.0 , 0.72
Rich Gale , Royals , 1979 , 7.0 , 3 , W , 0.34 , 0.37
Steve Busby , Royals , 1979 , 6.0 , 2 , W , 0.4 , 0.23
Paul Splittorff , Royals , 1979 , 7.0 , 3 , N , 0.34 , 0.37
Larry Gura , Royals , 1979 , 6.67 , 3 , L , 0.36 , 0.33
Dennis Leonard , Royals , 1979 , 8.0 , 2 , W , 0.49 , 0.3
Rich Gale , Royals , 1979 , 5.67 , 5 , N , 0.13 , 0.61
Paul Splittorff , Royals , 1979 , 8.67 , 2 , L , 0.68 , 0.18
Larry Gura , Royals , 1979 , 9.0 , 2 , W , 0.8 , 0.13
Rich Gale , Royals , 1979 , 7.67 , 3 , N , 0.46 , 0.32
Dennis Leonard , Royals , 1979 , 8.0 , 3 , W , 0.36 , 0.45
Paul Splittorff , Royals , 1979 , 6.67 , 5 , W , 0.17 , 0.6
Craig Chamberlain , Royals , 1979 , 9.0 , 1 , W , 0.89 , 0.05
Larry Gura , Royals , 1979 , 6.67 , 3 , N , 0.36 , 0.33
Dennis Leonard , Royals , 1979 , 7.0 , 5 , L , 0.18 , 0.64
Rich Gale , Royals , 1979 , 6.33 , 3 , N , 0.29 , 0.36
Paul Splittorff , Royals , 1979 , 9.0 , 2 , W , 0.8 , 0.13
Craig Chamberlain , Royals , 1979 , 9.0 , 1 , W , 0.89 , 0.05
Larry Gura , Royals , 1979 , 5.0 , 3 , L , 0.25 , 0.36
Dennis Leonard , Royals , 1979 , 7.0 , 5 , N , 0.18 , 0.64
Rich Gale , Royals , 1979 , 1.67 , 5 , L , 0.0 , 0.73
Paul Splittorff , Royals , 1979 , 9.0 , 5 , L , 0.47 , 0.49
Larry Gura , Royals , 1979 , 9.0 , 1 , W , 0.89 , 0.05
Craig Chamberlain , Royals , 1979 , 9.0 , 2 , W , 0.8 , 0.13
Dennis Leonard , Royals , 1979 , 9.0 , 0 , W , 0.96 , 0.01
Paul Splittorff , Royals , 1979 , 9.0 , 3 , W , 0.7 , 0.23
Rich Gale , Royals , 1979 , 6.67 , 4 , N , 0.24 , 0.5
Craig Chamberlain , Royals , 1979 , 5.0 , 4 , L , 0.17 , 0.5
Dennis Leonard , Royals , 1979 , 8.0 , 6 , W , 0.17 , 0.73
Larry Gura , Royals , 1979 , 9.0 , 3 , W , 0.7 , 0.23
Paul Splittorff , Royals , 1979 , 5.0 , 6 , L , 0.08 , 0.7
Rich Gale , Royals , 1979 , 0.0 , 3 , N , 0.0 , 0.74
Craig Chamberlain , Royals , 1979 , 8.0 , 4 , N , 0.25 , 0.58
Dennis Leonard , Royals , 1979 , 9.0 , 0 , W , 0.96 , 0.01
Larry Gura , Royals , 1979 , 6.0 , 5 , L , 0.13 , 0.61
Paul Splittorff , Royals , 1979 , 1.67 , 5 , L , 0.0 , 0.73
Craig Chamberlain , Royals , 1979 , 9.0 , 2 , W , 0.8 , 0.13
Dennis Leonard , Royals , 1979 , 7.33 , 4 , L , 0.25 , 0.5
Larry Gura , Royals , 1979 , 9.0 , 1 , W , 0.89 , 0.05
Marty Pattin , Royals , 1979 , 3.33 , 4 , N , 0.0 , 0.62
Paul Splittorff , Royals , 1979 , 5.33 , 5 , L , 0.1 , 0.62
Craig Chamberlain , Royals , 1979 , 7.33 , 3 , L , 0.34 , 0.37
Dennis Leonard , Royals , 1979 , 9.0 , 0 , W , 0.96 , 0.01
Larry Gura , Royals , 1979 , 2.33 , 6 , L , 0.0 , 0.82
Craig Chamberlain , Royals , 1979 , 5.67 , 4 , N , 0.17 , 0.51
Paul Splittorff , Royals , 1979 , 4.0 , 5 , L , 0.0 , 0.73
Dennis Leonard , Royals , 1979 , 7.33 , 4 , W , 0.25 , 0.5
Rich Gale , Royals , 1979 , 0.33 , 4 , L , 0.0 , 0.67
Larry Gura , Royals , 1979 , 7.0 , 4 , W , 0.25 , 0.5
Craig Chamberlain , Royals , 1979 , 6.33 , 5 , L , 0.13 , 0.61
Paul Splittorff , Royals , 1979 , 8.0 , 1 , W , 0.64 , 0.15
Dennis Leonard , Royals , 1979 , 8.0 , 2 , L , 0.49 , 0.3
Marty Pattin , Royals , 1979 , 7.0 , 2 , W , 0.46 , 0.23
Larry Gura , Royals , 1979 , 6.0 , 2 , L , 0.4 , 0.23
Craig Chamberlain , Royals , 1979 , 1.33 , 3 , L , 0.0 , 0.57
Dennis Leonard , Royals , 1979 , 9.0 , 0 , W , 0.96 , 0.01
Larry Gura , Royals , 1979 , 7.0 , 1 , W , 0.59 , 0.11
Paul Splittorff , Royals , 1979 , 5.67 , 2 , W , 0.42 , 0.19
Dennis Leonard , Royals , 1979 , 9.0 , 6 , L , 0.5 , 0.44
