Name, Team, Year, IP, ER, Decision, Earned Wins, Earned Losses
Pat Dobson , Orioles , 1972 , 6.33 , 1 , W , 0.51 , 0.11
Dave McNally , Orioles , 1972 , 9.0 , 0 , W , 0.96 , 0.01
Jim Palmer , Orioles , 1972 , 5.0 , 4 , L , 0.17 , 0.5
Mike Cuellar , Orioles , 1972 , 7.0 , 2 , N , 0.46 , 0.23
Pat Dobson , Orioles , 1972 , 9.0 , 0 , W , 0.96 , 0.01
Dave McNally , Orioles , 1972 , 9.0 , 0 , W , 0.96 , 0.01
Jim Palmer , Orioles , 1972 , 4.67 , 4 , L , 0.0 , 0.6
Mike Cuellar , Orioles , 1972 , 7.0 , 1 , L , 0.59 , 0.11
Pat Dobson , Orioles , 1972 , 8.0 , 3 , L , 0.36 , 0.45
Dave McNally , Orioles , 1972 , 4.33 , 5 , L , 0.0 , 0.73
Jim Palmer , Orioles , 1972 , 9.0 , 0 , W , 0.96 , 0.01
Mike Cuellar , Orioles , 1972 , 9.0 , 1 , W , 0.89 , 0.05
Pat Dobson , Orioles , 1972 , 8.0 , 3 , L , 0.36 , 0.45
Dave McNally , Orioles , 1972 , 9.0 , 0 , W , 0.96 , 0.01
Jim Palmer , Orioles , 1972 , 8.0 , 2 , W , 0.49 , 0.3
Mike Cuellar , Orioles , 1972 , 0.66 , 3 , L , 0.0 , 0.51
Pat Dobson , Orioles , 1972 , 8.0 , 4 , W , 0.25 , 0.58
Dave McNally , Orioles , 1972 , 9.0 , 0 , W , 0.96 , 0.01
Jim Palmer , Orioles , 1972 , 8.0 , 2 , L , 0.49 , 0.3
Mike Cuellar , Orioles , 1972 , 4.33 , 4 , L , 0.0 , 0.6
Pat Dobson , Orioles , 1972 , 5.0 , 5 , L , 0.1 , 0.62
Dave McNally , Orioles , 1972 , 7.0 , 3 , L , 0.34 , 0.37
Jim Palmer , Orioles , 1972 , 9.0 , 2 , W , 0.8 , 0.13
Mike Cuellar , Orioles , 1972 , 0.66 , 2 , N , 0.0 , 0.46
Pat Dobson , Orioles , 1972 , 3.33 , 2 , L , 0.0 , 0.39
Dave McNally , Orioles , 1972 , 4.0 , 3 , L , 0.0 , 0.5
Jim Palmer , Orioles , 1972 , 7.0 , 0 , W , 0.73 , 0.04
Pat Dobson , Orioles , 1972 , 9.0 , 0 , W , 0.96 , 0.01
Dave McNally , Orioles , 1972 , 6.0 , 4 , N , 0.19 , 0.5
Jim Palmer , Orioles , 1972 , 6.0 , 0 , N , 0.66 , 0.04
Pat Dobson , Orioles , 1972 , 6.0 , 1 , L , 0.51 , 0.11
Mike Cuellar , Orioles , 1972 , 9.0 , 0 , W , 0.96 , 0.01
Dave McNally , Orioles , 1972 , 9.0 , 2 , W , 0.8 , 0.13
Jim Palmer , Orioles , 1972 , 9.0 , 1 , W , 0.89 , 0.05
Pat Dobson , Orioles , 1972 , 9.0 , 1 , W , 0.89 , 0.05
Mike Cuellar , Orioles , 1972 , 3.33 , 3 , L , 0.0 , 0.47
Dave McNally , Orioles , 1972 , 1.33 , 4 , L , 0.0 , 0.73
Jim Palmer , Orioles , 1972 , 9.0 , 1 , W , 0.89 , 0.05
Pat Dobson , Orioles , 1972 , 9.0 , 4 , L , 0.55 , 0.37
Mike Cuellar , Orioles , 1972 , 6.0 , 2 , L , 0.4 , 0.23
Doyle Alexander , Orioles , 1972 , 7.0 , 2 , L , 0.46 , 0.23
Dave McNally , Orioles , 1972 , 7.0 , 2 , L , 0.46 , 0.23
Jim Palmer , Orioles , 1972 , 8.33 , 4 , N , 0.25 , 0.58
Pat Dobson , Orioles , 1972 , 9.0 , 2 , W , 0.8 , 0.13
